id,amount,updated_at
"0005565",10000,"07/04/2026 22:50:17"
"0005566",15900,"07/04/2026 22:50:17"
"0005567",45000,"07/04/2026 22:50:17"
"0005568",63000,"07/04/2026 22:50:17"
"0005569",58565,"07/04/2026 22:50:17"
"0005570",23000,"07/04/2026 22:50:17"
"0005571",6500000,"07/04/2026 22:50:17"
"0005572",25700,"07/04/2026 22:50:17"
"0005573",8500,"07/04/2026 22:50:17"
"0005574",69300,"07/04/2026 22:50:17"
"0005575",85400,"07/04/2026 22:50:17"
"0005576",96200,"07/04/2026 22:50:17"
"0005577",89000,"07/04/2026 22:50:17"
"0005578",58000,"07/04/2026 22:50:17"
"0005579",47000,"07/04/2026 22:50:17"
"0005580",69400,"07/04/2026 22:50:17"
"0005581",25000,"07/04/2026 22:50:17"
"0005582",36000,"07/04/2026 22:50:17"
"0005583",41000,"07/04/2026 22:50:17"
"0005584",250000,"07/04/2026 22:50:17"
"0005585",2566000,"07/04/2026 22:50:17"
"0005586",10000,"07/04/2026 22:50:17"
"0005587",15900,"07/04/2026 22:50:17"
"0005588",45000,"07/04/2026 22:50:17"
"0005589",63000,"07/04/2026 22:50:17"
"0005590",58565,"07/04/2026 22:50:17"
"0005591",23000,"07/04/2026 22:50:17"
"0005592",6500000,"07/04/2026 22:50:17"
"0005593",25700,"07/04/2026 22:50:17"
"0005594",8500,"07/04/2026 22:50:17"
"0005595",69300,"07/04/2026 22:50:17"
"0005596",85400,"07/04/2026 22:50:17"
"0005597",96200,"07/04/2026 22:50:17"
"0005598",89000,"07/04/2026 22:50:17"
"0005599",58000,"07/04/2026 22:50:17"
"0005600",47000,"07/04/2026 22:50:17"
"0005601",69400,"07/04/2026 22:50:17"
"0005602",25000,"07/04/2026 22:50:17"
"0005603",36000,"07/04/2026 22:50:17"
"0005604",41000,"07/04/2026 22:50:17"
"0005605",82000,"07/04/2026 22:50:17"
"0005606",93000,"07/04/2026 22:50:17"
"0005607",71000,"07/04/2026 22:50:17"
"0005608",37000,"07/04/2026 22:50:17"
"0005609",24000,"07/04/2026 22:50:17"
"0005610",68000,"07/04/2026 22:50:17"
"0005611",91000,"07/04/2026 22:50:17"
"0005612",42000,"07/04/2026 22:50:17"
"0005613",53000,"07/04/2026 22:50:17"
"0005614",75000,"07/04/2026 22:50:17"
"0005615",860000,"07/04/2026 22:50:17"
"0005616",45600,"07/04/2026 22:50:17"
"0005617",78900,"07/04/2026 22:50:17"
"0005618",12300,"07/04/2026 22:50:17"
"0005619",85000,"07/04/2026 22:50:17"
"0005620",97000,"07/04/2026 22:50:17"
"0005621",96000,"07/04/2026 22:50:17"
"0005622",85000,"07/04/2026 22:50:17"
"0005623",250000,"07/04/2026 22:50:17"
"0005624",2566000,"07/04/2026 22:50:17"
"0005625",10000,"07/04/2026 22:50:17"
"0005626",15900,"07/04/2026 22:50:17"
"0005627",45000,"07/04/2026 22:50:17"
"0005628",63000,"07/04/2026 22:50:17"
"0005629",58565,"07/04/2026 22:50:17"
"0005630",23000,"07/04/2026 22:50:17"
"0005631",6500000,"07/04/2026 22:50:17"
"0005632",25700,"07/04/2026 22:50:17"
"0005633",8500,"07/04/2026 22:50:17"
"0005634",69300,"07/04/2026 22:50:17"
"0005635",85400,"07/04/2026 22:50:17"
"0005636",96200,"07/04/2026 22:50:17"
"0005637",89000,"07/04/2026 22:50:17"
"0005638",58000,"07/04/2026 22:50:17"
"0005639",47000,"07/04/2026 22:50:17"
"0005640",69400,"07/04/2026 22:50:17"
"0005641",25000,"07/04/2026 22:50:17"
"0005642",36000,"07/04/2026 22:50:17"
"0005643",41000,"07/04/2026 22:50:17"
"0005644",82000,"07/04/2026 22:50:17"
"0005645",93000,"07/04/2026 22:50:17"
"0005646",71000,"07/04/2026 22:50:17"
"0005647",37000,"07/04/2026 22:50:17"
"0005648",24000,"07/04/2026 22:50:17"
"0005649",68000,"07/04/2026 22:50:17"
"0005650",91000,"07/04/2026 22:50:17"
"0005651",42000,"07/04/2026 22:50:17"
"0005652",53000,"07/04/2026 22:50:17"
"0005653",75000,"07/04/2026 22:50:17"
"0005654",860000,"07/04/2026 22:50:17"
"0005655",45600,"07/04/2026 22:50:17"
"0005656",78900,"07/04/2026 22:50:17"
"0005657",12300,"07/04/2026 22:50:17"
"0005658",85000,"07/04/2026 22:50:17"
"0005659",97000,"07/04/2026 22:50:17"
"0005660",96000,"07/04/2026 22:50:17"
"0005661",85000,"07/04/2026 22:50:17"
"0005662",250000,"07/04/2026 22:50:17"
"0005663",2566000,"07/04/2026 22:50:17"
"0005664",10000,"07/04/2026 22:50:17"
"0005665",15900,"07/04/2026 22:50:17"
"0005666",45000,"07/04/2026 22:50:17"
"0005667",63000,"07/04/2026 22:50:17"
"0005668",58565,"07/04/2026 22:50:17"
"0005669",23000,"07/04/2026 22:50:17"
"0005670",6500000,"07/04/2026 22:50:17"
"0005671",25700,"07/04/2026 22:50:17"
"0005672",8500,"07/04/2026 22:50:17"
"0005673",69300,"07/04/2026 22:50:17"
"0005674",85400,"07/04/2026 22:50:17"
"0005675",96200,"07/04/2026 22:50:17"
"0005676",89000,"07/04/2026 22:50:17"
"0005677",58000,"07/04/2026 22:50:17"
"0005678",47000,"07/04/2026 22:50:17"
"0005679",69400,"07/04/2026 22:50:17"
"0005680",25000,"07/04/2026 22:50:17"
"0005681",36000,"07/04/2026 22:50:17"
"0005682",41000,"07/04/2026 22:50:17"
"0005683",250000,"07/04/2026 22:50:17"
"0005684",2566000,"07/04/2026 22:50:17"
"0005685",10000,"07/04/2026 22:50:17"
"0005686",15900,"07/04/2026 22:50:17"
"0005687",45000,"07/04/2026 22:50:17"
"0005688",63000,"07/04/2026 22:50:17"
"0005689",58565,"07/04/2026 22:50:17"
"0005690",23000,"07/04/2026 22:50:17"
"0005691",6500000,"07/04/2026 22:50:17"
"0005692",25700,"07/04/2026 22:50:17"
"0005693",8500,"07/04/2026 22:50:17"
"0005694",69300,"07/04/2026 22:50:17"
"0005695",85400,"07/04/2026 22:50:17"
"0005696",96200,"07/04/2026 22:50:17"
"0005697",89000,"07/04/2026 22:50:17"
"0005698",58000,"07/04/2026 22:50:17"
"0005699",47000,"07/04/2026 22:50:17"
"0005700",69400,"07/04/2026 22:50:17"
"0005701",25000,"07/04/2026 22:50:17"
"0005702",36000,"07/04/2026 22:50:17"
"0005703",41000,"07/04/2026 22:50:17"
"0005704",82000,"07/04/2026 22:50:17"
"0005705",93000,"07/04/2026 22:50:17"
"0005706",71000,"07/04/2026 22:50:17"
"0005707",37000,"07/04/2026 22:50:17"
"0005708",24000,"07/04/2026 22:50:17"
"0005709",68000,"07/04/2026 22:50:17"
"0005710",91000,"07/04/2026 22:50:17"
"0005711",42000,"07/04/2026 22:50:17"
"0005712",53000,"07/04/2026 22:50:17"
"0005713",75000,"07/04/2026 22:50:17"
"0005714",860000,"07/04/2026 22:50:17"
"0005715",45600,"07/04/2026 22:50:17"
"0005716",78900,"07/04/2026 22:50:17"
"0005717",12300,"07/04/2026 22:50:17"
"0005718",85000,"07/04/2026 22:50:17"
"0005719",97000,"07/04/2026 22:50:17"
"0005720",96000,"07/04/2026 22:50:17"
"0005721",85000,"07/04/2026 22:50:17"
"0005722",250000,"07/04/2026 22:50:17"
"0005723",2566000,"07/04/2026 22:50:17"
"0005724",10000,"07/04/2026 22:50:17"
"0005725",15900,"07/04/2026 22:50:17"
"0005726",45000,"07/04/2026 22:50:17"
"0005727",63000,"07/04/2026 22:50:17"
"0005728",58565,"07/04/2026 22:50:17"
"0005729",23000,"07/04/2026 22:50:17"
"0005730",6500000,"07/04/2026 22:50:17"
"0005731",25700,"07/04/2026 22:50:17"
"0005732",8500,"07/04/2026 22:50:17"
"0005733",69300,"07/04/2026 22:50:17"
"0005734",85400,"07/04/2026 22:50:17"
"0005735",96200,"07/04/2026 22:50:17"
"0005736",89000,"07/04/2026 22:50:17"
"0005737",58000,"07/04/2026 22:50:17"
"0005738",47000,"07/04/2026 22:50:17"
"0005739",69400,"07/04/2026 22:50:17"
"0005740",25000,"07/04/2026 22:50:17"
"0005741",36000,"07/04/2026 22:50:17"
"0005742",41000,"07/04/2026 22:50:17"
"0005743",82000,"07/04/2026 22:50:17"
"0005744",93000,"07/04/2026 22:50:17"
"0005745",71000,"07/04/2026 22:50:17"
"0005746",37000,"07/04/2026 22:50:17"
"0005747",24000,"07/04/2026 22:50:17"
"0005748",68000,"07/04/2026 22:50:17"
"0005749",91000,"07/04/2026 22:50:17"
"0005750",42000,"07/04/2026 22:50:17"
"0005751",53000,"07/04/2026 22:50:17"
"0005752",75000,"07/04/2026 22:50:17"
"0005753",860000,"07/04/2026 22:50:17"
"0005754",45600,"07/04/2026 22:50:17"
"0005755",78900,"07/04/2026 22:50:17"
"0005756",12300,"07/04/2026 22:50:17"
"0005757",85000,"07/04/2026 22:50:17"
"0005758",97000,"07/04/2026 22:50:17"
"0005759",96000,"07/04/2026 22:50:17"
"0005760",85000,"07/04/2026 22:50:17"
"0005761",250000,"07/04/2026 22:50:17"
"0005762",2566000,"07/04/2026 22:50:17"
"0005763",10000,"07/04/2026 22:50:17"
"0005764",15900,"07/04/2026 22:50:17"
"0005765",45000,"07/04/2026 22:50:17"
"0005766",63000,"07/04/2026 22:50:17"
"0005767",58565,"07/04/2026 22:50:17"
"0005768",23000,"07/04/2026 22:50:17"
"0005769",6500000,"07/04/2026 22:50:17"
"0005770",25700,"07/04/2026 22:50:17"
"0005771",8500,"07/04/2026 22:50:17"
"0005772",69300,"07/04/2026 22:50:17"
"0005773",85400,"07/04/2026 22:50:17"
"0005774",96200,"07/04/2026 22:50:17"
"0005775",89000,"07/04/2026 22:50:17"
"0005776",58000,"07/04/2026 22:50:17"
"0005777",47000,"07/04/2026 22:50:17"
"0005778",69400,"07/04/2026 22:50:17"
"0005779",25000,"07/04/2026 22:50:17"
"0005780",36000,"07/04/2026 22:50:17"
"0005781",41000,"07/04/2026 22:50:17"
"0005782",250000,"07/04/2026 22:50:17"
"0005783",2566000,"07/04/2026 22:50:17"
"0005784",10000,"07/04/2026 22:50:17"
"0005785",15900,"07/04/2026 22:50:17"
"0005786",45000,"07/04/2026 22:50:17"
"0005787",63000,"07/04/2026 22:50:17"
"0005788",58565,"07/04/2026 22:50:17"
"0005789",23000,"07/04/2026 22:50:17"
"0005790",6500000,"07/04/2026 22:50:17"
"0005791",25700,"07/04/2026 22:50:17"
"0005792",8500,"07/04/2026 22:50:17"
"0005793",69300,"07/04/2026 22:50:17"
"0005794",85400,"07/04/2026 22:50:17"
"0005795",96200,"07/04/2026 22:50:17"
"0005796",89000,"07/04/2026 22:50:17"
"0005797",58000,"07/04/2026 22:50:17"
"0005798",47000,"07/04/2026 22:50:17"
"0005799",69400,"07/04/2026 22:50:17"
"0005800",25000,"07/04/2026 22:50:17"
"0005801",36000,"07/04/2026 22:50:17"
"0005802",41000,"07/04/2026 22:50:17"
"0005803",82000,"07/04/2026 22:50:17"
"0005804",93000,"07/04/2026 22:50:17"
"0005805",71000,"07/04/2026 22:50:17"
"0005806",37000,"07/04/2026 22:50:17"
"0005807",24000,"07/04/2026 22:50:17"
"0005808",68000,"07/04/2026 22:50:17"
"0005809",91000,"07/04/2026 22:50:17"
"0005810",42000,"07/04/2026 22:50:17"
"0005811",53000,"07/04/2026 22:50:17"
"0005812",75000,"07/04/2026 22:50:17"
"0005813",860000,"07/04/2026 22:50:17"
"0005814",45600,"07/04/2026 22:50:17"
"0005815",78900,"07/04/2026 22:50:17"
"0005816",12300,"07/04/2026 22:50:17"
"0005817",85000,"07/04/2026 22:50:17"
"0005818",97000,"07/04/2026 22:50:17"
"0005819",96000,"07/04/2026 22:50:17"
"0005820",85000,"07/04/2026 22:50:17"
"0005821",250000,"07/04/2026 22:50:17"
"0005822",2566000,"07/04/2026 22:50:17"
"0005823",10000,"07/04/2026 22:50:17"
"0005824",15900,"07/04/2026 22:50:17"
"0005825",45000,"07/04/2026 22:50:17"
"0005826",63000,"07/04/2026 22:50:17"
"0005827",58565,"07/04/2026 22:50:17"
"0005828",23000,"07/04/2026 22:50:17"
"0005829",6500000,"07/04/2026 22:50:17"
"0005830",25700,"07/04/2026 22:50:17"
"0005831",8500,"07/04/2026 22:50:17"
"0005832",69300,"07/04/2026 22:50:17"
"0005833",85400,"07/04/2026 22:50:17"
"0005834",96200,"07/04/2026 22:50:17"
"0005835",89000,"07/04/2026 22:50:17"
"0005836",58000,"07/04/2026 22:50:17"
"0005837",47000,"07/04/2026 22:50:17"
"0005838",69400,"07/04/2026 22:50:17"
"0005839",25000,"07/04/2026 22:50:17"
"0005840",36000,"07/04/2026 22:50:17"
"0005841",41000,"07/04/2026 22:50:17"
"0005842",82000,"07/04/2026 22:50:17"
"0005843",93000,"07/04/2026 22:50:17"
"0005844",71000,"07/04/2026 22:50:17"
"0005845",37000,"07/04/2026 22:50:17"
"0005846",24000,"07/04/2026 22:50:17"
"0005847",68000,"07/04/2026 22:50:17"
"0005848",91000,"07/04/2026 22:50:17"
"0005849",42000,"07/04/2026 22:50:17"
"0005850",53000,"07/04/2026 22:50:17"
"0005851",75000,"07/04/2026 22:50:17"
"0005852",860000,"07/04/2026 22:50:17"
"0005853",45600,"07/04/2026 22:50:17"
"0005854",78900,"07/04/2026 22:50:17"
"0005855",12300,"07/04/2026 22:50:17"
"0005856",85000,"07/04/2026 22:50:17"
"0005857",97000,"07/04/2026 22:50:17"
"0005858",96000,"07/04/2026 22:50:17"
"0005859",85000,"07/04/2026 22:50:17"
"0005860",250000,"07/04/2026 22:50:17"
"0005861",2566000,"07/04/2026 22:50:17"
"0005862",10000,"07/04/2026 22:50:17"
"0005863",15900,"07/04/2026 22:50:17"
"0005864",45000,"07/04/2026 22:50:17"
"0005865",63000,"07/04/2026 22:50:17"
"0005866",58565,"07/04/2026 22:50:17"
"0005867",23000,"07/04/2026 22:50:17"
"0005868",6500000,"07/04/2026 22:50:17"
"0005869",25700,"07/04/2026 22:50:17"
"0005870",8500,"07/04/2026 22:50:17"
"0005871",69300,"07/04/2026 22:50:17"
"0005872",85400,"07/04/2026 22:50:17"
"0005873",96200,"07/04/2026 22:50:17"
"0005874",89000,"07/04/2026 22:50:17"
"0005875",58000,"07/04/2026 22:50:17"
"0005876",47000,"07/04/2026 22:50:17"
"0005877",69400,"07/04/2026 22:50:17"
"0005878",25000,"07/04/2026 22:50:17"
"0005879",36000,"07/04/2026 22:50:17"
"0005880",41000,"07/04/2026 22:50:17"
"0005881",250000,"07/04/2026 22:50:17"
"0005882",2566000,"07/04/2026 22:50:17"
"0005883",10000,"07/04/2026 22:50:17"
"0005884",15900,"07/04/2026 22:50:17"
"0005885",45000,"07/04/2026 22:50:17"
"0005886",63000,"07/04/2026 22:50:17"
"0005887",58565,"07/04/2026 22:50:17"
"0005888",23000,"07/04/2026 22:50:17"
"0005889",6500000,"07/04/2026 22:50:17"
"0005890",25700,"07/04/2026 22:50:17"
"0005891",8500,"07/04/2026 22:50:17"
"0005892",69300,"07/04/2026 22:50:17"
"0005893",85400,"07/04/2026 22:50:17"
"0005894",96200,"07/04/2026 22:50:17"
"0005895",89000,"07/04/2026 22:50:17"
"0005896",58000,"07/04/2026 22:50:17"
"0005897",47000,"07/04/2026 22:50:17"
"0005898",69400,"07/04/2026 22:50:17"
"0005899",25000,"07/04/2026 22:50:17"
"0005900",36000,"07/04/2026 22:50:17"
"0005901",41000,"07/04/2026 22:50:17"
"0005902",82000,"07/04/2026 22:50:17"
"0005903",93000,"07/04/2026 22:50:17"
"0005904",71000,"07/04/2026 22:50:17"
"0005905",37000,"07/04/2026 22:50:17"
"0005906",24000,"07/04/2026 22:50:17"
"0005907",68000,"07/04/2026 22:50:17"
"0005908",91000,"07/04/2026 22:50:17"
"0005909",42000,"07/04/2026 22:50:17"
"0005910",53000,"07/04/2026 22:50:17"
"0005911",75000,"07/04/2026 22:50:17"
"0005912",860000,"07/04/2026 22:50:17"
"0005913",45600,"07/04/2026 22:50:17"
"0005914",78900,"07/04/2026 22:50:17"
"0005915",12300,"07/04/2026 22:50:17"
"0005916",85000,"07/04/2026 22:50:17"
"0005917",97000,"07/04/2026 22:50:17"
"0005918",96000,"07/04/2026 22:50:17"
"0005919",85000,"07/04/2026 22:50:17"
"0005920",250000,"07/04/2026 22:50:17"
"0005921",2566000,"07/04/2026 22:50:17"
"0005922",10000,"07/04/2026 22:50:17"
"0005923",15900,"07/04/2026 22:50:17"
"0005924",45000,"07/04/2026 22:50:17"
"0005925",63000,"07/04/2026 22:50:17"
"0005926",58565,"07/04/2026 22:50:17"
"0005927",23000,"07/04/2026 22:50:17"
"0005928",6500000,"07/04/2026 22:50:17"
"0005929",25700,"07/04/2026 22:50:17"
"0005930",8500,"07/04/2026 22:50:17"
"0005931",69300,"07/04/2026 22:50:17"
"0005932",85400,"07/04/2026 22:50:17"
"0005933",96200,"07/04/2026 22:50:17"
"0005934",89000,"07/04/2026 22:50:17"
"0005935",58000,"07/04/2026 22:50:17"
"0005936",47000,"07/04/2026 22:50:17"
"0005937",69400,"07/04/2026 22:50:17"
"0005938",25000,"07/04/2026 22:50:17"
"0005939",36000,"07/04/2026 22:50:17"
"0005940",41000,"07/04/2026 22:50:17"
"0005941",82000,"07/04/2026 22:50:17"
"0005942",93000,"07/04/2026 22:50:17"
"0005943",71000,"07/04/2026 22:50:17"
"0005944",37000,"07/04/2026 22:50:17"
"0005945",24000,"07/04/2026 22:50:17"
"0005946",68000,"07/04/2026 22:50:17"
"0005947",91000,"07/04/2026 22:50:17"
"0005948",42000,"07/04/2026 22:50:17"
"0005949",53000,"07/04/2026 22:50:17"
"0005950",75000,"07/04/2026 22:50:17"
"0005951",860000,"07/04/2026 22:50:17"
"0005952",45600,"07/04/2026 22:50:17"
"0005953",78900,"07/04/2026 22:50:17"
"0005954",12300,"07/04/2026 22:50:17"
"0005955",85000,"07/04/2026 22:50:17"
"0005956",97000,"07/04/2026 22:50:17"
"0005957",96000,"07/04/2026 22:50:17"
"0005958",85000,"07/04/2026 22:50:17"
"0005959",250000,"07/04/2026 22:50:17"
"0005960",2566000,"07/04/2026 22:50:17"
"0005961",10000,"07/04/2026 22:50:17"
"0005962",15900,"07/04/2026 22:50:17"
"0005963",45000,"07/04/2026 22:50:17"
"0005964",63000,"07/04/2026 22:50:17"
"0005965",58565,"07/04/2026 22:50:17"
"0005966",23000,"07/04/2026 22:50:17"
"0005967",6500000,"07/04/2026 22:50:17"
"0005968",25700,"07/04/2026 22:50:17"
"0005969",8500,"07/04/2026 22:50:17"
"0005970",69300,"07/04/2026 22:50:17"
"0005971",85400,"07/04/2026 22:50:17"
"0005972",96200,"07/04/2026 22:50:17"
"0005973",89000,"07/04/2026 22:50:17"
"0005974",58000,"07/04/2026 22:50:17"
"0005975",47000,"07/04/2026 22:50:17"
"0005976",69400,"07/04/2026 22:50:17"
"0005977",25000,"07/04/2026 22:50:17"
"0005978",36000,"07/04/2026 22:50:17"
"0005979",41000,"07/04/2026 22:50:17"
"0005980",8500,"07/04/2026 22:50:17"
"0005981",69300,"07/04/2026 22:50:17"
"0005982",85400,"07/04/2026 22:50:17"
"0005983",96200,"07/04/2026 22:50:17"
"0005984",89000,"07/04/2026 22:50:17"
"0005985",58000,"07/04/2026 22:50:17"
"0005986",47000,"07/04/2026 22:50:17"
"0005987",69400,"07/04/2026 22:50:17"
"0005988",25000,"07/04/2026 22:50:17"
"0005989",36000,"07/04/2026 22:50:17"
"0005990",41000,"07/04/2026 22:50:17"
"0005991",8500,"07/04/2026 22:50:17"
"0005992",69300,"07/04/2026 22:50:17"
"0005993",85400,"07/04/2026 22:50:17"
"0005994",96200,"07/04/2026 22:50:17"
"0005995",89000,"07/04/2026 22:50:17"
"0005996",58000,"07/04/2026 22:50:17"
"0005997",47000,"07/04/2026 22:50:17"
"0005998",69400,"07/04/2026 22:50:17"
"0005999",250000,"07/04/2026 22:50:17"
"0006000",2566000,"07/04/2026 22:50:17"
"0006001",10000,"07/04/2026 22:50:17"
"0006002",15900,"07/04/2026 22:50:17"
"0006003",45000,"07/04/2026 22:50:17"
"0006004",63000,"07/04/2026 22:50:17"
"0006005",58565,"07/04/2026 22:50:17"
"0006006",23000,"07/04/2026 22:50:17"
"0006007",6500000,"07/04/2026 22:50:17"
"0006008",25700,"07/04/2026 22:50:17"
"0006009",8500,"07/04/2026 22:50:17"
"0006010",69300,"07/04/2026 22:50:17"
"0006011",85400,"07/04/2026 22:50:17"
"0006012",96200,"07/04/2026 22:50:17"
"0006013",89000,"07/04/2026 22:50:17"
"0006014",58000,"07/04/2026 22:50:17"
"0006015",47000,"07/04/2026 22:50:17"
"0006016",69400,"07/04/2026 22:50:17"
"0006017",25000,"07/04/2026 22:50:17"
"0006018",36000,"07/04/2026 22:50:17"
"0006019",41000,"07/04/2026 22:50:17"
"0006020",82000,"07/04/2026 22:50:17"
"0006021",93000,"07/04/2026 22:50:17"
"0006022",71000,"07/04/2026 22:50:17"
"0006023",37000,"07/04/2026 22:50:17"
"0006024",24000,"07/04/2026 22:50:17"
"0006025",68000,"07/04/2026 22:50:17"
"0006026",91000,"07/04/2026 22:50:17"
"0006027",42000,"07/04/2026 22:50:17"
"0006028",53000,"07/04/2026 22:50:17"
"0006029",75000,"07/04/2026 22:50:17"
"0006030",860000,"07/04/2026 22:50:17"
"0006031",45600,"07/04/2026 22:50:17"
"0006032",78900,"07/04/2026 22:50:17"
"0006033",12300,"07/04/2026 22:50:17"
"0006034",85000,"07/04/2026 22:50:17"
"0006035",97000,"07/04/2026 22:50:17"
"0006036",96000,"07/04/2026 22:50:17"
"0006037",85000,"07/04/2026 22:50:17"
"0006038",250000,"07/04/2026 22:50:17"
"0006039",2566000,"07/04/2026 22:50:17"
"0006040",10000,"07/04/2026 22:50:17"
"0006041",15900,"07/04/2026 22:50:17"
"0006042",45000,"07/04/2026 22:50:17"
"0006043",63000,"07/04/2026 22:50:17"
"0006044",58565,"07/04/2026 22:50:17"
"0006045",23000,"07/04/2026 22:50:17"
"0006046",6500000,"07/04/2026 22:50:17"
"0006047",25700,"07/04/2026 22:50:17"
"0006048",8500,"07/04/2026 22:50:17"
"0006049",69300,"07/04/2026 22:50:17"
"0006050",85400,"07/04/2026 22:50:17"
"0006051",96200,"07/04/2026 22:50:17"
"0006052",89000,"07/04/2026 22:50:17"
"0006053",58000,"07/04/2026 22:50:17"
"0006054",47000,"07/04/2026 22:50:17"
"0006055",69400,"07/04/2026 22:50:17"
"0006056",25000,"07/04/2026 22:50:17"
"0006057",36000,"07/04/2026 22:50:17"
"0006058",41000,"07/04/2026 22:50:17"
"0006059",82000,"07/04/2026 22:50:17"
"0006060",93000,"07/04/2026 22:50:17"
"0006061",71000,"07/04/2026 22:50:17"
"0006062",37000,"07/04/2026 22:50:17"
"0006063",24000,"07/04/2026 22:50:17"
"0006064",68000,"07/04/2026 22:50:17"
"0006065",91000,"07/04/2026 22:50:17"
"0006066",42000,"07/04/2026 22:50:17"
"0006067",53000,"07/04/2026 22:50:17"
"0006068",75000,"07/04/2026 22:50:17"
"0006069",860000,"07/04/2026 22:50:17"
"0006070",45600,"07/04/2026 22:50:17"
"0006071",78900,"07/04/2026 22:50:17"
"0006072",12300,"07/04/2026 22:50:17"
"0006073",85000,"07/04/2026 22:50:17"
"0006074",97000,"07/04/2026 22:50:17"
"0006075",96000,"07/04/2026 22:50:17"
"0006076",85000,"07/04/2026 22:50:17"
"0006077",250000,"07/04/2026 22:50:17"
"0006078",2566000,"07/04/2026 22:50:17"
"0006079",10000,"07/04/2026 22:50:17"
"0006080",15900,"07/04/2026 22:50:17"
"0006081",45000,"07/04/2026 22:50:17"
"0006082",63000,"07/04/2026 22:50:17"
"0006083",58565,"07/04/2026 22:50:17"
"0006084",23000,"07/04/2026 22:50:17"
"0006085",6500000,"07/04/2026 22:50:17"
"0006086",25700,"07/04/2026 22:50:17"
"0006087",8500,"07/04/2026 22:50:17"
"0006088",69300,"07/04/2026 22:50:17"
"0006089",85400,"07/04/2026 22:50:17"
"0006090",96200,"07/04/2026 22:50:17"
"0006091",89000,"07/04/2026 22:50:17"
"0006092",58000,"07/04/2026 22:50:17"
"0006093",47000,"07/04/2026 22:50:17"
"0006094",69400,"07/04/2026 22:50:17"
"0006095",25000,"07/04/2026 22:50:17"
"0006096",36000,"07/04/2026 22:50:17"
"0006097",41000,"07/04/2026 22:50:17"
"0006098",250000,"07/04/2026 22:50:17"
"0006099",2566000,"07/04/2026 22:50:17"
"0006100",10000,"07/04/2026 22:50:17"
"0006101",15900,"07/04/2026 22:50:17"
"0006102",45000,"07/04/2026 22:50:17"
"0006103",63000,"07/04/2026 22:50:17"
"0006104",58565,"07/04/2026 22:50:17"
"0006105",23000,"07/04/2026 22:50:17"
"0006106",6500000,"07/04/2026 22:50:17"
"0006107",25700,"07/04/2026 22:50:17"
"0006108",8500,"07/04/2026 22:50:17"
